DrugBank ID,Name,Type,UniProt ID,UniProt Name
DB12499,Clascoterone,SmallMoleculeDrug,P10275,Androgen receptor
DB12500,Fedratinib,SmallMoleculeDrug,O60674,Tyrosine-protein kinase JAK2
DB12500,Fedratinib,SmallMoleculeDrug,P36888,Receptor-type tyrosine-protein kinase FLT3
DB12500,Fedratinib,SmallMoleculeDrug,P23458,Tyrosine-protein kinase JAK1
DB12513,Omaveloxolone,SmallMoleculeDrug,Q14145,Kelch-like ECH-associated protein 1
DB12530,Inebilizumab,BiotechDrug,P15391,B-lymphocyte antigen CD19
DB12532,Oxetacaine,SmallMoleculeDrug,P01350,Gastrin
DB12537,"1,2-Benzodiazepine",SmallMoleculeDrug,P14867,Gamma-aminobutyric acid receptor subunit alpha-1
DB12537,"1,2-Benzodiazepine",SmallMoleculeDrug,P47869,Gamma-aminobutyric acid receptor subunit alpha-2
DB12537,"1,2-Benzodiazepine",SmallMoleculeDrug,P34903,Gamma-aminobutyric acid receptor subunit alpha-3
DB12537,"1,2-Benzodiazepine",SmallMoleculeDrug,P48169,Gamma-aminobutyric acid receptor subunit alpha-4
DB12537,"1,2-Benzodiazepine",SmallMoleculeDrug,P31644,Gamma-aminobutyric acid receptor subunit alpha-5
DB12537,"1,2-Benzodiazepine",SmallMoleculeDrug,Q16445,Gamma-aminobutyric acid receptor subunit alpha-6
DB12537,"1,2-Benzodiazepine",SmallMoleculeDrug,P18505,Gamma-aminobutyric acid receptor subunit beta-1
DB12537,"1,2-Benzodiazepine",SmallMoleculeDrug,P47870,Gamma-aminobutyric acid receptor subunit beta-2
DB12537,"1,2-Benzodiazepine",SmallMoleculeDrug,P28472,Gamma-aminobutyric acid receptor subunit beta-3
DB12537,"1,2-Benzodiazepine",SmallMoleculeDrug,O14764,Gamma-aminobutyric acid receptor subunit delta
DB12537,"1,2-Benzodiazepine",SmallMoleculeDrug,P78334,Gamma-aminobutyric acid receptor subunit epsilon
DB12537,"1,2-Benzodiazepine",SmallMoleculeDrug,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1
DB12537,"1,2-Benzodiazepine",SmallMoleculeDrug,P18507,Gamma-aminobutyric acid receptor subunit gamma-2
DB12537,"1,2-Benzodiazepine",SmallMoleculeDrug,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3
DB12537,"1,2-Benzodiazepine",SmallMoleculeDrug,O00591,Gamma-aminobutyric acid receptor subunit pi
DB12537,"1,2-Benzodiazepine",SmallMoleculeDrug,Q9UN88,Gamma-aminobutyric acid receptor subunit theta
DB12537,"1,2-Benzodiazepine",SmallMoleculeDrug,P14867,Gamma-aminobutyric acid receptor subunit alpha-1
DB12537,"1,2-Benzodiazepine",SmallMoleculeDrug,P47869,Gamma-aminobutyric acid receptor subunit alpha-2
DB12537,"1,2-Benzodiazepine",SmallMoleculeDrug,P34903,Gamma-aminobutyric acid receptor subunit alpha-3
DB12537,"1,2-Benzodiazepine",SmallMoleculeDrug,P31644,Gamma-aminobutyric acid receptor subunit alpha-5
DB12537,"1,2-Benzodiazepine",SmallMoleculeDrug,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1
DB12537,"1,2-Benzodiazepine",SmallMoleculeDrug,P18507,Gamma-aminobutyric acid receptor subunit gamma-2
DB12537,"1,2-Benzodiazepine",SmallMoleculeDrug,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3
DB12543,Samidorphan,SmallMoleculeDrug,P35372,Mu-type opioid receptor
DB12543,Samidorphan,SmallMoleculeDrug,P41145,Kappa-type opioid receptor
DB12543,Samidorphan,SmallMoleculeDrug,P41143,Delta-type opioid receptor
DB12548,Sparsentan,SmallMoleculeDrug,P25101,Endothelin-1 receptor
DB12548,Sparsentan,SmallMoleculeDrug,P50052,Type-2 angiotensin II receptor
DB12597,Asciminib,SmallMoleculeDrug,P00519,Tyrosine-protein kinase ABL1
DB12612,Ozanimod,SmallMoleculeDrug,P21453,Sphingosine 1-phosphate receptor 1
DB12612,Ozanimod,SmallMoleculeDrug,Q9H228,Sphingosine 1-phosphate receptor 5
DB12615,Plazomicin,SmallMoleculeDrug,L0LZJ6,30S ribosomal protein S11
DB12615,Plazomicin,SmallMoleculeDrug,P0AG59,30S ribosomal protein S14
DB12688,Moxetumomab pasudotox,BiotechDrug,P20273,B-cell receptor CD22
DB12688,Moxetumomab pasudotox,BiotechDrug,P13639,Elongation factor 2
DB12698,Ibalizumab,BiotechDrug,P51681,C-C chemokine receptor type 5
DB12698,Ibalizumab,BiotechDrug,P61073,C-X-C chemokine receptor type 4
DB12698,Ibalizumab,BiotechDrug,P01730,T-cell surface glycoprotein CD4
DB12713,Sotagliflozin,SmallMoleculeDrug,P31639,Sodium/glucose cotransporter 2
DB12713,Sotagliflozin,SmallMoleculeDrug,P13866,Sodium/glucose cotransporter 1
DB12783,Benserazide,SmallMoleculeDrug,P20711,Aromatic-L-amino-acid decarboxylase
DB12789,Dinoprost,SmallMoleculeDrug,Q9Y5Y4,Prostaglandin D2 receptor 2
DB12808,Trifarotene,SmallMoleculeDrug,P13631,Retinoic acid receptor gamma
DB12808,Trifarotene,SmallMoleculeDrug,P10826,Retinoic acid receptor beta
DB12808,Trifarotene,SmallMoleculeDrug,P10276,Retinoic acid receptor alpha
DB12825,Lefamulin,SmallMoleculeDrug,P61182,50S ribosomal protein L22
DB12865,Etelcalcetide,SmallMoleculeDrug,P41180,Extracellular calcium-sensing receptor
DB12872,Vonicog alfa,BiotechDrug,P00451,Coagulation factor VIII
DB12872,Vonicog alfa,BiotechDrug,P02452,Collagen alpha-1(I) chain
DB12874,Quizartinib,SmallMoleculeDrug,P36888,Receptor-type tyrosine-protein kinase FLT3
DB12887,Tazemetostat,SmallMoleculeDrug,Q15910,Histone-lysine N-methyltransferase EZH2
DB12887,Tazemetostat,SmallMoleculeDrug,Q92800,Histone-lysine N-methyltransferase EZH1
DB12893,Sacituzumab govitecan,BiotechDrug,P09758,Tumor-associated calcium signal transducer 2
DB12893,Sacituzumab govitecan,BiotechDrug,P11387,DNA topoisomerase 1
DB12893,Sacituzumab govitecan,BiotechDrug,Q96AE4,Far upstream element-binding protein 1
DB12917,Bimekizumab,BiotechDrug,Q16552,Interleukin-17A
DB12917,Bimekizumab,BiotechDrug,Q96PD4,Interleukin-17F
DB12924,Ozenoxacin,SmallMoleculeDrug,P43700,DNA gyrase subunit A
DB12924,Ozenoxacin,SmallMoleculeDrug,P0AFI2,DNA topoisomerase 4 subunit A
DB12941,Darolutamide,SmallMoleculeDrug,P10275,Androgen receptor
DB12941,Darolutamide,SmallMoleculeDrug,P06401,Progesterone receptor
DB12965,Silver,SmallMoleculeDrug,Q14872,Metal regulatory transcription factor 1
DB12965,Silver,SmallMoleculeDrug,P0DM35,Metallothionein 1H-like protein 1
DB12965,Silver,SmallMoleculeDrug,P04731,Metallothionein-1A
DB12965,Silver,SmallMoleculeDrug,P07438,Metallothionein-1B
DB12965,Silver,SmallMoleculeDrug,P04732,Metallothionein-1E
DB12965,Silver,SmallMoleculeDrug,P04733,Metallothionein-1F
DB12965,Silver,SmallMoleculeDrug,P13640,Metallothionein-1G
DB12965,Silver,SmallMoleculeDrug,P80294,Metallothionein-1H
DB12965,Silver,SmallMoleculeDrug,Q93083,Metallothionein-1L
DB12965,Silver,SmallMoleculeDrug,Q8N339,Metallothionein-1M
DB12965,Silver,SmallMoleculeDrug,P80297,Metallothionein-1X
DB12965,Silver,SmallMoleculeDrug,P02795,Metallothionein-2
DB12965,Silver,SmallMoleculeDrug,P25713,Metallothionein-3
DB12965,Silver,SmallMoleculeDrug,P47944,Metallothionein-4
DB12965,Silver,SmallMoleculeDrug,A1L3X4,Putative metallothionein MT1DP
DB12965,Silver,SmallMoleculeDrug,Q9Y4I5,Tesmin
DB12965,Silver,SmallMoleculeDrug,P00450,Ceruloplasmin
DB12965,Silver,SmallMoleculeDrug,P02768,Serum albumin
DB12965,Silver,SmallMoleculeDrug,P01023,Alpha-2-macroglobulin
DB12978,Pexidartinib,SmallMoleculeDrug,P07333,Macrophage colony-stimulating factor 1 receptor
DB12978,Pexidartinib,SmallMoleculeDrug,P10721,Mast/stem cell growth factor receptor Kit
DB12978,Pexidartinib,SmallMoleculeDrug,P36888,Receptor-type tyrosine-protein kinase FLT3
DB12978,Pexidartinib,SmallMoleculeDrug,P09619,Platelet-derived growth factor receptor beta
DB13007,Enfortumab vedotin,BiotechDrug,Q96NY8,Nectin-4
DB13055,Oteseconazole,SmallMoleculeDrug,P10613,Lanosterol 14-alpha demethylase
DB13074,Macimorelin,SmallMoleculeDrug,Q92847,Growth hormone secretagogue receptor type 1
DB13125,Lusutrombopag,SmallMoleculeDrug,P40238,Thrombopoietin receptor
DB13133,Von Willebrand factor human,BiotechDrug,P00451,Coagulation factor VIII
DB13133,Von Willebrand factor human,BiotechDrug,P02452,Collagen alpha-1(I) chain
DB13133,Von Willebrand factor human,BiotechDrug,P07306,Asialoglycoprotein receptor 1
DB13133,Von Willebrand factor human,BiotechDrug,Q07954,Prolow-density lipoprotein receptor-related protein 1
DB13139,Levosalbutamol,SmallMoleculeDrug,P07550,Beta-2 adrenergic receptor
DB13140,Bezlotoxumab,BiotechDrug,P18177,Toxin B
DB13144,Lenograstim,BiotechDrug,Q99062,Granulocyte colony-stimulating factor receptor
DB13146,Fluciclovine (18F),SmallMoleculeDrug,Q15758,Neutral amino acid transporter B(0)
DB13146,Fluciclovine (18F),SmallMoleculeDrug,Q9UM01,Y+L amino acid transporter 1
DB13146,Fluciclovine (18F),SmallMoleculeDrug,Q8WY07,Cationic amino acid transporter 3
DB13146,Fluciclovine (18F),SmallMoleculeDrug,Q05586,"Glutamate receptor ionotropic, NMDA 1"
DB13146,Fluciclovine (18F),SmallMoleculeDrug,Q12879,"Glutamate receptor ionotropic, NMDA 2A"
DB13146,Fluciclovine (18F),SmallMoleculeDrug,Q13224,"Glutamate receptor ionotropic, NMDA 2B"
DB13146,Fluciclovine (18F),SmallMoleculeDrug,Q14957,"Glutamate receptor ionotropic, NMDA 2C"
DB13146,Fluciclovine (18F),SmallMoleculeDrug,O15399,"Glutamate receptor ionotropic, NMDA 2D"
DB13146,Fluciclovine (18F),SmallMoleculeDrug,Q8TCU5,"Glutamate receptor ionotropic, NMDA 3A"
DB13146,Fluciclovine (18F),SmallMoleculeDrug,O60391,"Glutamate receptor ionotropic, NMDA 3B"
DB13146,Fluciclovine (18F),SmallMoleculeDrug,P42261,Glutamate receptor 1
DB13146,Fluciclovine (18F),SmallMoleculeDrug,P42262,Glutamate receptor 2
DB13146,Fluciclovine (18F),SmallMoleculeDrug,P42263,Glutamate receptor 3
DB13146,Fluciclovine (18F),SmallMoleculeDrug,P48058,Glutamate receptor 4
DB13149,Protein S human,BiotechDrug,P12259,Coagulation factor V
DB13149,Protein S human,BiotechDrug,P00742,Coagulation factor X
DB13149,Protein S human,BiotechDrug,P04070,Vitamin K-dependent protein C
DB13150,Coagulation factor VII human,BiotechDrug,P13726,Tissue factor
DB13150,Coagulation factor VII human,BiotechDrug,P00742,Coagulation factor X
DB13150,Coagulation factor VII human,BiotechDrug,P00740,Coagulation factor IX
DB13151,Anti-inhibitor coagulant complex,BiotechDrug,P00742,Coagulation factor X
DB13151,Anti-inhibitor coagulant complex,BiotechDrug,P00734,Prothrombin
DB13151,Anti-inhibitor coagulant complex,BiotechDrug,P02671,Fibrinogen alpha chain
DB13151,Anti-inhibitor coagulant complex,BiotechDrug,P02675,Fibrinogen beta chain
DB13151,Anti-inhibitor coagulant complex,BiotechDrug,P00488,Coagulation factor XIII A chain
DB13151,Anti-inhibitor coagulant complex,BiotechDrug,P12259,Coagulation factor V
DB13151,Anti-inhibitor coagulant complex,BiotechDrug,P00451,Coagulation factor VIII
DB13151,Anti-inhibitor coagulant complex,BiotechDrug,P08709,Coagulation factor VII
DB13152,Coagulation Factor IX Human,BiotechDrug,P00742,Coagulation factor X
DB13152,Coagulation Factor IX Human,BiotechDrug,P03951,Coagulation factor XI
DB13152,Coagulation Factor IX Human,BiotechDrug,P08709,Coagulation factor VII
DB13152,Coagulation Factor IX Human,BiotechDrug,P00451,Coagulation factor VIII
DB13152,Coagulation Factor IX Human,BiotechDrug,P00734,Prothrombin
DB13152,Coagulation Factor IX Human,BiotechDrug,Q07954,Prolow-density lipoprotein receptor-related protein 1
DB13152,Coagulation Factor IX Human,BiotechDrug,P38435,Vitamin K-dependent gamma-carboxylase
DB13154,Parachlorophenol,SmallMoleculeDrug,P35499,Sodium channel protein type 4 subunit alpha
DB13155,Esculin,SmallMoleculeDrug,P10275,Androgen receptor
DB13158,Clobetasone,SmallMoleculeDrug,P04150,Glucocorticoid receptor
DB13161,Nusinersen,SmallMoleculeDrug,B4DP61,Survival motor neuron protein
DB13166,Zofenopril,SmallMoleculeDrug,P12821,Angiotensin-converting enzyme
DB13167,Alclofenac,SmallMoleculeDrug,P35354,Prostaglandin G/H synthase 2
DB13170,Plecanatide,SmallMoleculeDrug,P33402,Guanylate cyclase soluble subunit alpha-2
DB13173,Cerliponase alfa,BiotechDrug,P11717,Cation-independent mannose-6-phosphate receptor
DB13179,Troleandomycin,SmallMoleculeDrug,P49228,50S ribosomal protein L32
DB13179,Troleandomycin,SmallMoleculeDrug,P60723,50S ribosomal protein L4
DB13179,Troleandomycin,SmallMoleculeDrug,O75469,Nuclear receptor subfamily 1 group I member 2
DB13192,Antihemophilic factor human,BiotechDrug,P00740,Coagulation factor IX
DB13192,Antihemophilic factor human,BiotechDrug,P00742,Coagulation factor X
DB13200,Lipegfilgrastim,BiotechDrug,Q99062,Granulocyte colony-stimulating factor receptor
DB13257,Ferrous sulfate anhydrous,SmallMoleculeDrug,P69905,Hemoglobin subunit alpha
DB13257,Ferrous sulfate anhydrous,SmallMoleculeDrug,P02786,Transferrin receptor protein 1
DB13257,Ferrous sulfate anhydrous,SmallMoleculeDrug,Q9UP52,Transferrin receptor protein 2
DB13269,Dichlorobenzyl alcohol,SmallMoleculeDrug,P35498,Sodium channel protein type 1 subunit alpha
DB13269,Dichlorobenzyl alcohol,SmallMoleculeDrug,Q9Y5Y9,Sodium channel protein type 10 subunit alpha
DB13269,Dichlorobenzyl alcohol,SmallMoleculeDrug,Q9UI33,Sodium channel protein type 11 subunit alpha
DB13269,Dichlorobenzyl alcohol,SmallMoleculeDrug,Q99250,Sodium channel protein type 2 subunit alpha
DB13269,Dichlorobenzyl alcohol,SmallMoleculeDrug,Q9NY46,Sodium channel protein type 3 subunit alpha
DB13269,Dichlorobenzyl alcohol,SmallMoleculeDrug,P35499,Sodium channel protein type 4 subunit alpha
DB13269,Dichlorobenzyl alcohol,SmallMoleculeDrug,Q14524,Sodium channel protein type 5 subunit alpha
DB13269,Dichlorobenzyl alcohol,SmallMoleculeDrug,Q01118,Sodium channel protein type 7 subunit alpha
DB13269,Dichlorobenzyl alcohol,SmallMoleculeDrug,Q9UQD0,Sodium channel protein type 8 subunit alpha
DB13269,Dichlorobenzyl alcohol,SmallMoleculeDrug,Q15858,Sodium channel protein type 9 subunit alpha
DB13269,Dichlorobenzyl alcohol,SmallMoleculeDrug,Q07699,Sodium channel subunit beta-1
DB13269,Dichlorobenzyl alcohol,SmallMoleculeDrug,O60939,Sodium channel subunit beta-2
DB13269,Dichlorobenzyl alcohol,SmallMoleculeDrug,Q9NY72,Sodium channel subunit beta-3
DB13269,Dichlorobenzyl alcohol,SmallMoleculeDrug,Q8IWT1,Sodium channel subunit beta-4
DB13345,Dihydroergocristine,SmallMoleculeDrug,P08908,5-hydroxytryptamine receptor 1A
DB13345,Dihydroergocristine,SmallMoleculeDrug,P28222,5-hydroxytryptamine receptor 1B
DB13345,Dihydroergocristine,SmallMoleculeDrug,P28221,5-hydroxytryptamine receptor 1D
DB13345,Dihydroergocristine,SmallMoleculeDrug,P28566,5-hydroxytryptamine receptor 1E
DB13345,Dihydroergocristine,SmallMoleculeDrug,P30939,5-hydroxytryptamine receptor 1F
DB13345,Dihydroergocristine,SmallMoleculeDrug,P28223,5-hydroxytryptamine receptor 2A
DB13345,Dihydroergocristine,SmallMoleculeDrug,P41595,5-hydroxytryptamine receptor 2B
DB13345,Dihydroergocristine,SmallMoleculeDrug,P28335,5-hydroxytryptamine receptor 2C
DB13345,Dihydroergocristine,SmallMoleculeDrug,P46098,5-hydroxytryptamine receptor 3A
DB13345,Dihydroergocristine,SmallMoleculeDrug,O95264,5-hydroxytryptamine receptor 3B
DB13345,Dihydroergocristine,SmallMoleculeDrug,Q8WXA8,5-hydroxytryptamine receptor 3C
DB13345,Dihydroergocristine,SmallMoleculeDrug,Q70Z44,5-hydroxytryptamine receptor 3D
DB13345,Dihydroergocristine,SmallMoleculeDrug,A5X5Y0,5-hydroxytryptamine receptor 3E
DB13345,Dihydroergocristine,SmallMoleculeDrug,Q13639,5-hydroxytryptamine receptor 4
DB13345,Dihydroergocristine,SmallMoleculeDrug,P50406,5-hydroxytryptamine receptor 6
DB13345,Dihydroergocristine,SmallMoleculeDrug,P34969,5-hydroxytryptamine receptor 7
DB13345,Dihydroergocristine,SmallMoleculeDrug,P08588,Beta-1 adrenergic receptor
DB13345,Dihydroergocristine,SmallMoleculeDrug,P07550,Beta-2 adrenergic receptor
DB13345,Dihydroergocristine,SmallMoleculeDrug,P13945,Beta-3 adrenergic receptor
DB13345,Dihydroergocristine,SmallMoleculeDrug,P35348,Alpha-1A adrenergic receptor
DB13345,Dihydroergocristine,SmallMoleculeDrug,P35368,Alpha-1B adrenergic receptor
DB13345,Dihydroergocristine,SmallMoleculeDrug,P25100,Alpha-1D adrenergic receptor
DB13345,Dihydroergocristine,SmallMoleculeDrug,P08913,Alpha-2A adrenergic receptor
DB13345,Dihydroergocristine,SmallMoleculeDrug,P18089,Alpha-2B adrenergic receptor
DB13345,Dihydroergocristine,SmallMoleculeDrug,P18825,Alpha-2C adrenergic receptor
DB13345,Dihydroergocristine,SmallMoleculeDrug,P21728,D(1A) dopamine receptor
DB13345,Dihydroergocristine,SmallMoleculeDrug,P21918,D(1B) dopamine receptor
DB13345,Dihydroergocristine,SmallMoleculeDrug,P14416,D(2) dopamine receptor
DB13345,Dihydroergocristine,SmallMoleculeDrug,P35462,D(3) dopamine receptor
DB13345,Dihydroergocristine,SmallMoleculeDrug,P21917,D(4) dopamine receptor
DB13346,Bufexamac,SmallMoleculeDrug,P23219,Prostaglandin G/H synthase 1
DB13346,Bufexamac,SmallMoleculeDrug,P35354,Prostaglandin G/H synthase 2
DB13346,Bufexamac,SmallMoleculeDrug,Q9UBN7,Histone deacetylase 6
DB13346,Bufexamac,SmallMoleculeDrug,Q969S8,Histone deacetylase 10
DB13421,Edoxudine,SmallMoleculeDrug,Q91CQ6,DNA polymerase
DB13501,Bendazac,SmallMoleculeDrug,P23219,Prostaglandin G/H synthase 1
DB13501,Bendazac,SmallMoleculeDrug,P35354,Prostaglandin G/H synthase 2
DB13503,Tyrothricin,SmallMoleculeDrug,P22303,Acetylcholinesterase
DB13503,Tyrothricin,SmallMoleculeDrug,P00722,Beta-galactosidase
DB13520,Metergoline,SmallMoleculeDrug,Q99250,Sodium channel protein type 2 subunit alpha
DB13615,Mifamurtide,SmallMoleculeDrug,O00206,Toll-like receptor 4
DB13615,Mifamurtide,SmallMoleculeDrug,Q9HC29,Nucleotide-binding oligomerization domain-containing protein 2
DB13624,Methoxyphenamine,SmallMoleculeDrug,P07550,Beta-2 adrenergic receptor
DB13720,Diphemanil,SmallMoleculeDrug,P20309,Muscarinic acetylcholine receptor M3
DB13746,Bioallethrin,SmallMoleculeDrug,Q86DI9,Sodium channel protein
DB13746,Bioallethrin,SmallMoleculeDrug,P35498,Sodium channel protein type 1 subunit alpha
DB13746,Bioallethrin,SmallMoleculeDrug,Q9Y5Y9,Sodium channel protein type 10 subunit alpha
DB13746,Bioallethrin,SmallMoleculeDrug,Q9UI33,Sodium channel protein type 11 subunit alpha
DB13746,Bioallethrin,SmallMoleculeDrug,Q99250,Sodium channel protein type 2 subunit alpha
DB13746,Bioallethrin,SmallMoleculeDrug,Q9NY46,Sodium channel protein type 3 subunit alpha
DB13746,Bioallethrin,SmallMoleculeDrug,P35499,Sodium channel protein type 4 subunit alpha
DB13746,Bioallethrin,SmallMoleculeDrug,Q14524,Sodium channel protein type 5 subunit alpha
DB13746,Bioallethrin,SmallMoleculeDrug,Q01118,Sodium channel protein type 7 subunit alpha
DB13746,Bioallethrin,SmallMoleculeDrug,Q9UQD0,Sodium channel protein type 8 subunit alpha
DB13746,Bioallethrin,SmallMoleculeDrug,Q15858,Sodium channel protein type 9 subunit alpha
DB13746,Bioallethrin,SmallMoleculeDrug,Q06432,Voltage-dependent calcium channel gamma-1 subunit
DB13746,Bioallethrin,SmallMoleculeDrug,Q9Y698,Voltage-dependent calcium channel gamma-2 subunit
DB13746,Bioallethrin,SmallMoleculeDrug,O60359,Voltage-dependent calcium channel gamma-3 subunit
DB13746,Bioallethrin,SmallMoleculeDrug,Q9UBN1,Voltage-dependent calcium channel gamma-4 subunit
DB13746,Bioallethrin,SmallMoleculeDrug,Q9UF02,Voltage-dependent calcium channel gamma-5 subunit
DB13746,Bioallethrin,SmallMoleculeDrug,Q9BXT2,Voltage-dependent calcium channel gamma-6 subunit
DB13746,Bioallethrin,SmallMoleculeDrug,P62955,Voltage-dependent calcium channel gamma-7 subunit
DB13746,Bioallethrin,SmallMoleculeDrug,Q8WXS5,Voltage-dependent calcium channel gamma-8 subunit
DB13746,Bioallethrin,SmallMoleculeDrug,P54289,Voltage-dependent calcium channel subunit alpha-2/delta-1
DB13746,Bioallethrin,SmallMoleculeDrug,Q9NY47,Voltage-dependent calcium channel subunit alpha-2/delta-2
DB13746,Bioallethrin,SmallMoleculeDrug,Q8IZS8,Voltage-dependent calcium channel subunit alpha-2/delta-3
DB13746,Bioallethrin,SmallMoleculeDrug,Q7Z3S7,Voltage-dependent calcium channel subunit alpha-2/delta-4
DB13746,Bioallethrin,SmallMoleculeDrug,Q13936,Voltage-dependent L-type calcium channel subunit alpha-1C
DB13746,Bioallethrin,SmallMoleculeDrug,Q01668,Voltage-dependent L-type calcium channel subunit alpha-1D
DB13746,Bioallethrin,SmallMoleculeDrug,O60840,Voltage-dependent L-type calcium channel subunit alpha-1F
DB13746,Bioallethrin,SmallMoleculeDrug,Q13698,Voltage-dependent L-type calcium channel subunit alpha-1S
DB13746,Bioallethrin,SmallMoleculeDrug,Q02641,Voltage-dependent L-type calcium channel subunit beta-1
DB13746,Bioallethrin,SmallMoleculeDrug,Q08289,Voltage-dependent L-type calcium channel subunit beta-2
DB13746,Bioallethrin,SmallMoleculeDrug,P54284,Voltage-dependent L-type calcium channel subunit beta-3
DB13746,Bioallethrin,SmallMoleculeDrug,O00305,Voltage-dependent L-type calcium channel subunit beta-4
DB13746,Bioallethrin,SmallMoleculeDrug,Q00975,Voltage-dependent N-type calcium channel subunit alpha-1B
DB13746,Bioallethrin,SmallMoleculeDrug,O00555,Voltage-dependent P/Q-type calcium channel subunit alpha-1A
DB13746,Bioallethrin,SmallMoleculeDrug,Q15878,Voltage-dependent R-type calcium channel subunit alpha-1E
DB13746,Bioallethrin,SmallMoleculeDrug,O43497,Voltage-dependent T-type calcium channel subunit alpha-1G
DB13746,Bioallethrin,SmallMoleculeDrug,O95180,Voltage-dependent T-type calcium channel subunit alpha-1H
DB13746,Bioallethrin,SmallMoleculeDrug,Q9P0X4,Voltage-dependent T-type calcium channel subunit alpha-1I
DB13746,Bioallethrin,SmallMoleculeDrug,O43497,Voltage-dependent T-type calcium channel subunit alpha-1G
DB13746,Bioallethrin,SmallMoleculeDrug,O95180,Voltage-dependent T-type calcium channel subunit alpha-1H
DB13746,Bioallethrin,SmallMoleculeDrug,Q9P0X4,Voltage-dependent T-type calcium channel subunit alpha-1I
